geoRegion,datum,entries,sumTotal,timeframe_7d,offset_last7d,sumTotal_last7d,timeframe_14d,offset_last14d,sumTotal_last14d,timeframe_28d,offset_last28d,sumTotal_last28d,timeframe_phase2,offset_Phase2,sumTotal_Phase2,timeframe_phase2b,offset_Phase2b,sumTotal_Phase2b,timeframe_phase3,offset_Phase3,sumTotal_Phase3,timeframe_vacc_info,offset_vacc_info,sumTotal_vacc_info,timeframe_phase4,offset_Phase4,sumTotal_Phase4,sum7d,sum14d,mean7d,mean14d,timeframe_all,entries_diff_last_age,pop,inz_entries,inzmean7d,inzmean14d,inzsumTotal,inzsumTotal_last7d,inzsumTotal_last14d,inzsumTotal_last28d,inzsumTotal_Phase2,inzsumTotal_Phase2b,inzsumTotal_Phase3,inzsumTotal_Phase4,inzsum7d,inzsum14d,sumdelta7d,inzdelta7d,type,type_variant,version,datum_unit,entries_letzter_stand,entries_neu_gemeldet,entries_diff_last
CH,2020-04-24,27,1505,FALSE,10674,0,FALSE,10645,0,FALSE,10565,0,FALSE,1725,0,FALSE,1829,0,FALSE,9468,0,FALSE,9006,0,FALSE,10350,0,212,478,25.57,23.14,TRUE,3,8606033,0.31,0.3,0.27,17.49,NA,NA,NA,NA,NA,NA,NA,2.46,5.55,-9,-0.10999999999999988,COVID19Death,,2021-10-11_08-00-56,day,27,0,8
CH,2020-04-25,25,1530,FALSE,10674,0,FALSE,10645,0,FALSE,10565,0,FALSE,1725,0,FALSE,1829,0,FALSE,9468,0,FALSE,9006,0,FALSE,10350,0,203,458,22.57,21.36,TRUE,3,8606033,0.29,0.26,0.25,17.78,NA,NA,NA,NA,NA,NA,NA,2.36,5.32,-9,-0.10000000000000009,COVID19Death,,2021-10-11_08-00-56,day,25,0,8
CH,2020-04-26,13,1543,FALSE,10674,0,FALSE,10645,0,FALSE,10565,0,FALSE,1725,0,FALSE,1829,0,FALSE,9468,0,FALSE,9006,0,FALSE,10350,0,194,435,20.29,20.36,TRUE,3,8606033,0.15,0.24,0.24,17.93,NA,NA,NA,NA,NA,NA,NA,2.25,5.05,-9,-0.10999999999999988,COVID19Death,,2021-10-11_08-00-56,day,13,0,8
CH,2020-04-27,23,1566,FALSE,10674,0,FALSE,10645,0,FALSE,10565,0,FALSE,1725,0,FALSE,1829,0,FALSE,9468,0,FALSE,9006,0,FALSE,10350,0,179,422,18.14,18.29,TRUE,3,8606033,0.27,0.21,0.21,18.2,NA,NA,NA,NA,NA,NA,NA,2.08,4.9,-15,-0.16999999999999993,COVID19Death,,2021-10-11_08-00-56,day,23,0,8
CH,2020-04-28,12,1578,FALSE,10674,0,FALSE,10645,0,FALSE,10565,0,FALSE,1725,0,FALSE,1829,0,FALSE,9468,0,FALSE,9006,0,FALSE,10350,0,158,397,16,16.64,TRUE,3,8606033,0.14,0.19,0.19,18.34,NA,NA,NA,NA,NA,NA,NA,1.84,4.61,-21,-0.24,COVID19Death,,2021-10-11_08-00-56,day,12,0,8
CH,2020-04-29,11,1589,FALSE,10674,0,FALSE,10645,0,FALSE,10565,0,FALSE,1725,0,FALSE,1829,0,FALSE,9468,0,FALSE,9006,0,FALSE,10350,0,142,370,13.71,15,TRUE,3,8606033,0.13,0.16,0.17,18.46,NA,NA,NA,NA,NA,NA,NA,1.65,4.3,-16,-0.19000000000000017,COVID19Death,,2021-10-11_08-00-56,day,11,0,8
CH,2020-04-30,16,1605,FALSE,10674,0,FALSE,10645,0,FALSE,10565,0,FALSE,1725,0,FALSE,1829,0,FALSE,9468,0,FALSE,9006,0,FALSE,10350,0,127,348,13,13.64,TRUE,3,8606033,0.19,0.15,0.16,18.65,NA,NA,NA,NA,NA,NA,NA,1.48,4.04,-15,-0.16999999999999993,COVID19Death,,2021-10-11_08-00-56,day,16,0,8
CH,2020-05-01,12,1617,FALSE,10674,0,FALSE,10645,0,FALSE,10565,0,FALSE,1725,0,FALSE,1829,0,FALSE,9468,0,FALSE,9006,0,FALSE,10350,0,112,324,11,12.21,TRUE,3,8606033,0.14,0.13,0.14,18.79,NA,NA,NA,NA,NA,NA,NA,1.3,3.76,-15,-0.17999999999999994,COVID19Death,,2021-10-11_08-00-56,day,12,0,8
CH,2020-05-02,9,1626,FALSE,10674,0,FALSE,10645,0,FALSE,10565,0,FALSE,1725,0,FALSE,1829,0,FALSE,9468,0,FALSE,9006,0,FALSE,10350,0,96,299,10.71,10.79,TRUE,3,8606033,0.1,0.12,0.13,18.89,NA,NA,NA,NA,NA,NA,NA,1.12,3.47,-16,-0.17999999999999994,COVID19Death,,2021-10-11_08-00-56,day,9,0,8
CH,2020-05-03,8,1634,FALSE,10674,0,FALSE,10645,0,FALSE,10565,0,FALSE,1725,0,FALSE,1829,0,FALSE,9468,0,FALSE,9006,0,FALSE,10350,0,91,285,9.71,10.36,TRUE,3,8606033,0.09,0.11,0.12,18.99,NA,NA,NA,NA,NA,NA,NA,1.06,3.31,-5,-0.06000000000000005,COVID19Death,,2021-10-11_08-00-56,day,8,0,8
CH,2020-05-04,9,1643,FALSE,10674,0,FALSE,10645,0,FALSE,10565,0,FALSE,1725,0,FALSE,1829,0,FALSE,9468,0,FALSE,9006,0,FALSE,10350,0,77,256,9.14,8.93,TRUE,3,8606033,0.1,0.11,0.1,19.09,NA,NA,NA,NA,NA,NA,NA,0.89,2.97,-14,-0.17000000000000004,COVID19Death,,2021-10-11_08-00-56,day,9,0,8
CH,2020-05-05,10,1653,FALSE,10674,0,FALSE,10645,0,FALSE,10565,0,FALSE,1725,0,FALSE,1829,0,FALSE,9468,0,FALSE,9006,0,FALSE,10350,0,75,233,8.43,8.14,TRUE,3,8606033,0.12,0.1,0.09,19.21,NA,NA,NA,NA,NA,NA,NA,0.87,2.71,-2,-0.020000000000000018,COVID19Death,,2021-10-11_08-00-56,day,10,0,8
CH,2020-05-06,4,1657,FALSE,10674,0,FALSE,10645,0,FALSE,10565,0,FALSE,1725,0,FALSE,1829,0,FALSE,9468,0,FALSE,9006,0,FALSE,10350,0,68,210,7.86,7.43,TRUE,3,8606033,0.05,0.09,0.09,19.25,NA,NA,NA,NA,NA,NA,NA,0.79,2.44,-7,-0.07999999999999996,COVID19Death,,2021-10-11_08-00-56,day,4,0,8
CH,2020-05-07,12,1669,FALSE,10674,0,FALSE,10645,0,FALSE,10565,0,FALSE,1725,0,FALSE,1829,0,FALSE,9468,0,FALSE,9006,0,FALSE,10350,0,64,191,7.71,6.43,TRUE,3,8606033,0.14,0.09,0.07,19.39,NA,NA,NA,NA,NA,NA,NA,0.74,2.22,-4,-0.050000000000000044,COVID19Death,,2021-10-11_08-00-56,day,12,0,8
CH,2020-05-08,7,1676,FALSE,10674,0,FALSE,10645,0,FALSE,10565,0,FALSE,1725,0,FALSE,1829,0,FALSE,9468,0,FALSE,9006,0,FALSE,10350,0,59,171,6.86,5.93,TRUE,3,8606033,0.08,0.08,0.07,19.47,NA,NA,NA,NA,NA,NA,NA,0.69,1.99,-5,-0.050000000000000044,COVID19Death,,2021-10-11_08-00-56,day,7,0,8
CH,2020-05-09,5,1681,FALSE,10674,0,FALSE,10645,0,FALSE,10565,0,FALSE,1725,0,FALSE,1829,0,FALSE,9468,0,FALSE,9006,0,FALSE,10350,0,55,151,5.57,5.36,TRUE,3,8606033,0.06,0.06,0.06,19.53,NA,NA,NA,NA,NA,NA,NA,0.64,1.75,-4,-0.04999999999999993,COVID19Death,,2021-10-11_08-00-56,day,5,0,8
CH,2020-05-10,7,1688,FALSE,10674,0,FALSE,10645,0,FALSE,10565,0,FALSE,1725,0,FALSE,1829,0,FALSE,9468,0,FALSE,9006,0,FALSE,10350,0,54,145,5.14,5.14,TRUE,3,8606033,0.08,0.06,0.06,19.61,NA,NA,NA,NA,NA,NA,NA,0.63,1.68,-1,-0.010000000000000009,COVID19Death,,2021-10-11_08-00-56,day,7,0,8
CH,2020-05-11,3,1691,FALSE,10674,0,FALSE,10645,0,FALSE,10565,0,FALSE,1725,0,FALSE,1829,0,FALSE,9468,0,FALSE,9006,0,FALSE,10350,0,48,125,3.71,4.71,TRUE,3,8606033,0.03,0.04,0.05,19.65,NA,NA,NA,NA,NA,NA,NA,0.56,1.45,-6,-0.06999999999999995,COVID19Death,,2021-10-11_08-00-56,day,3,0,8
CH,2020-05-12,1,1692,FALSE,10674,0,FALSE,10645,0,FALSE,10565,0,FALSE,1725,0,FALSE,1829,0,FALSE,9468,0,FALSE,9006,0,FALSE,10350,0,39,114,3.43,4.29,TRUE,3,8606033,0.01,0.04,0.05,19.66,NA,NA,NA,NA,NA,NA,NA,0.45,1.32,-9,-0.11000000000000004,COVID19Death,,2021-10-11_08-00-56,day,1,0,8
CH,2020-05-13,1,1693,FALSE,10674,0,FALSE,10645,0,FALSE,10565,0,FALSE,1725,0,FALSE,1829,0,FALSE,9468,0,FALSE,9006,0,FALSE,10350,0,36,104,2.86,4,TRUE,3,8606033,0.01,0.03,0.05,19.67,NA,NA,NA,NA,NA,NA,NA,0.42,1.21,-3,-0.030000000000000027,COVID19Death,,2021-10-11_08-00-56,day,1,0,8
CH,2020-05-14,2,1695,FALSE,10674,0,FALSE,10645,0,FALSE,10565,0,FALSE,1725,0,FALSE,1829,0,FALSE,9468,0,FALSE,9006,0,FALSE,10350,0,26,90,2.57,3.5,TRUE,3,8606033,0.02,0.03,0.04,19.7,NA,NA,NA,NA,NA,NA,NA,0.3,1.05,-10,-0.12,COVID19Death,,2021-10-11_08-00-56,day,2,0,8
CH,2020-05-15,5,1700,FALSE,10674,0,FALSE,10645,0,FALSE,10565,0,FALSE,1725,0,FALSE,1829,0,FALSE,9468,0,FALSE,9006,0,FALSE,10350,0,24,83,2.57,3.07,TRUE,3,8606033,0.06,0.03,0.04,19.75,NA,NA,NA,NA,NA,NA,NA,0.28,0.96,-2,-0.019999999999999962,COVID19Death,,2021-10-11_08-00-56,day,5,0,8
CH,2020-05-16,1,1701,FALSE,10674,0,FALSE,10645,0,FALSE,10565,0,FALSE,1725,0,FALSE,1829,0,FALSE,9468,0,FALSE,9006,0,FALSE,10350,0,20,75,3,2.79,TRUE,3,8606033,0.01,0.03,0.03,19.77,NA,NA,NA,NA,NA,NA,NA,0.23,0.87,-4,-0.05000000000000002,COVID19Death,,2021-10-11_08-00-56,day,1,0,8
CH,2020-05-17,5,1706,FALSE,10674,0,FALSE,10645,0,FALSE,10565,0,FALSE,1725,0,FALSE,1829,0,FALSE,9468,0,FALSE,9006,0,FALSE,10350,0,18,72,2.86,2.29,TRUE,3,8606033,0.06,0.03,0.03,19.82,NA,NA,NA,NA,NA,NA,NA,0.21,0.84,-2,-0.020000000000000018,COVID19Death,,2021-10-11_08-00-56,day,5,0,8
CH,2020-05-18,3,1709,FALSE,10674,0,FALSE,10645,0,FALSE,10565,0,FALSE,1725,0,FALSE,1829,0,FALSE,9468,0,FALSE,9006,0,FALSE,10350,0,18,66,3.29,2.21,TRUE,3,8606033,0.03,0.04,0.03,19.86,NA,NA,NA,NA,NA,NA,NA,0.21,0.77,0,0,COVID19Death,,2021-10-11_08-00-56,day,3,0,8
CH,2020-05-19,4,1713,FALSE,10674,0,FALSE,10645,0,FALSE,10565,0,FALSE,1725,0,FALSE,1829,0,FALSE,9468,0,FALSE,9006,0,FALSE,10350,0,21,60,2.71,2.29,TRUE,3,8606033,0.05,0.03,0.03,19.9,NA,NA,NA,NA,NA,NA,NA,0.24,0.7,3,0.03,COVID19Death,,2021-10-11_08-00-56,day,4,0,8
CH,2020-05-20,0,1713,FALSE,10674,0,FALSE,10645,0,FALSE,10565,0,FALSE,1725,0,FALSE,1829,0,FALSE,9468,0,FALSE,9006,0,FALSE,10350,0,20,56,2.71,2.21,TRUE,3,8606033,0,0.03,0.03,19.9,NA,NA,NA,NA,NA,NA,NA,0.23,0.65,-1,-0.009999999999999981,COVID19Death,,2021-10-11_08-00-56,day,0,0,8
CH,2020-05-21,5,1718,FALSE,10674,0,FALSE,10645,0,FALSE,10565,0,FALSE,1725,0,FALSE,1829,0,FALSE,9468,0,FALSE,9006,0,FALSE,10350,0,23,49,2,2.07,TRUE,3,8606033,0.06,0.02,0.02,19.96,NA,NA,NA,NA,NA,NA,NA,0.27,0.57,3,0.04000000000000001,COVID19Death,,2021-10-11_08-00-56,day,5,0,8
CH,2020-05-22,1,1719,FALSE,10674,0,FALSE,10645,0,FALSE,10565,0,FALSE,1725,0,FALSE,1829,0,FALSE,9468,0,FALSE,9006,0,FALSE,10350,0,19,43,1.86,1.71,TRUE,3,8606033,0.01,0.02,0.02,19.97,NA,NA,NA,NA,NA,NA,NA,0.22,0.5,-4,-0.05000000000000002,COVID19Death,,2021-10-11_08-00-56,day,1,0,8
CH,2020-05-23,1,1720,FALSE,10674,0,FALSE,10645,0,FALSE,10565,0,FALSE,1725,0,FALSE,1829,0,FALSE,9468,0,FALSE,9006,0,FALSE,10350,0,19,39,1.57,1.64,TRUE,3,8606033,0.01,0.02,0.02,19.99,NA,NA,NA,NA,NA,NA,NA,0.22,0.45,0,0,COVID19Death,,2021-10-11_08-00-56,day,1,0,8
CH,2020-05-24,0,1720,FALSE,10674,0,FALSE,10645,0,FALSE,10565,0,FALSE,1725,0,FALSE,1829,0,FALSE,9468,0,FALSE,9006,0,FALSE,10350,0,14,32,1.57,1.29,TRUE,3,8606033,0,0.02,0.01,19.99,NA,NA,NA,NA,NA,NA,NA,0.16,0.37,-5,-0.06,COVID19Death,,2021-10-11_08-00-56,day,0,0,8
CH,2020-05-25,2,1722,FALSE,10674,0,FALSE,10645,0,FALSE,10565,0,FALSE,1725,0,FALSE,1829,0,FALSE,9468,0,FALSE,9006,0,FALSE,10350,0,13,31,0.86,1.07,TRUE,3,8606033,0.02,0.01,0.01,20.01,NA,NA,NA,NA,NA,NA,NA,0.15,0.36,-1,-0.010000000000000009,COVID19Death,,2021-10-11_08-00-56,day,2,0,8
CH,2020-05-26,2,1724,FALSE,10674,0,FALSE,10645,0,FALSE,10565,0,FALSE,1725,0,FALSE,1829,0,FALSE,9468,0,FALSE,9006,0,FALSE,10350,0,11,32,0.71,0.79,TRUE,3,8606033,0.02,0.01,0.01,20.03,NA,NA,NA,NA,NA,NA,NA,0.13,0.37,-2,-0.01999999999999999,COVID19Death,,2021-10-11_08-00-56,day,2,0,8
CH,2020-05-27,0,1724,FALSE,10674,0,FALSE,10645,0,FALSE,10565,0,FALSE,1725,0,FALSE,1829,0,FALSE,9468,0,FALSE,9006,0,FALSE,10350,0,11,31,0.57,0.79,TRUE,3,8606033,0,0.01,0.01,20.03,NA,NA,NA,NA,NA,NA,NA,0.13,0.36,0,0,COVID19Death,,2021-10-11_08-00-56,day,0,0,8
CH,2020-05-28,0,1724,FALSE,10674,0,FALSE,10645,0,FALSE,10565,0,FALSE,1725,0,FALSE,1829,0,FALSE,9468,0,FALSE,9006,0,FALSE,10350,0,6,29,0.57,0.43,TRUE,3,8606033,0,0.01,0,20.03,NA,NA,NA,NA,NA,NA,NA,0.07,0.34,-5,-0.06,COVID19Death,,2021-10-11_08-00-56,day,0,0,8
CH,2020-05-29,0,1724,FALSE,10674,0,FALSE,10645,0,FALSE,10565,0,FALSE,1725,0,FALSE,1829,0,FALSE,9468,0,FALSE,9006,0,FALSE,10350,0,5,24,0.29,0.36,TRUE,3,8606033,0,0,0,20.03,NA,NA,NA,NA,NA,NA,NA,0.06,0.28,-1,-0.010000000000000009,COVID19Death,,2021-10-11_08-00-56,day,0,0,8
CH,2020-05-30,0,1724,FALSE,10674,0,FALSE,10645,0,FALSE,10565,0,FALSE,1725,0,FALSE,1829,0,FALSE,9468,0,FALSE,9006,0,FALSE,10350,0,4,23,0,0.36,TRUE,3,8606033,0,0,0,20.03,NA,NA,NA,NA,NA,NA,NA,0.05,0.27,-1,-0.009999999999999995,COVID19Death,,2021-10-11_08-00-56,day,0,0,8
CH,2020-05-31,0,1724,FALSE,10674,0,FALSE,10645,0,FALSE,10565,0,FALSE,1725,0,FALSE,1829,0,FALSE,9468,0,FALSE,9006,0,FALSE,10350,0,4,18,0,0.36,TRUE,3,8606033,0,0,0,20.03,NA,NA,NA,NA,NA,NA,NA,0.05,0.21,0,0,COVID19Death,,2021-10-11_08-00-56,day,0,0,8
CH,2020-06-01,0,1724,FALSE,10674,0,FALSE,10645,0,FALSE,10565,0,FALSE,1725,0,FALSE,1829,0,FALSE,9468,0,FALSE,9006,0,FALSE,10350,0,2,15,0,0.29,TRUE,3,8606033,0,0,0,20.03,NA,NA,NA,NA,NA,NA,NA,0.02,0.17,-2,-0.030000000000000002,COVID19Death,,2021-10-11_08-00-56,day,0,0,8
CH,2020-06-02,0,1724,FALSE,10674,0,FALSE,10645,0,FALSE,10565,0,FALSE,1725,0,FALSE,1829,0,FALSE,9468,0,FALSE,9006,0,FALSE,10350,0,0,11,0,0.14,TRUE,3,8606033,0,0,0,20.03,NA,NA,NA,NA,NA,NA,NA,0,0.13,-2,-0.02,COVID19Death,,2021-10-11_08-00-56,day,0,0,8
CH,2020-06-03,0,1724,FALSE,10674,0,FALSE,10645,0,FALSE,10565,0,FALSE,1725,0,FALSE,1829,0,FALSE,9468,0,FALSE,9006,0,FALSE,10350,0,0,11,0.14,0.21,TRUE,3,8606033,0,0,0,20.03,NA,NA,NA,NA,NA,NA,NA,0,0.13,0,0,COVID19Death,,2021-10-11_08-00-56,day,0,0,8
CH,2020-06-04,0,1724,FALSE,10674,0,FALSE,10645,0,FALSE,10565,0,FALSE,1725,0,FALSE,1829,0,FALSE,9468,0,FALSE,9006,0,FALSE,10350,0,0,6,0.14,0.21,TRUE,3,8606033,0,0,0,20.03,NA,NA,NA,NA,NA,NA,NA,0,0.07,0,0,COVID19Death,,2021-10-11_08-00-56,day,0,0,8
CH,2020-06-05,0,1724,FALSE,10674,0,FALSE,10645,0,FALSE,10565,0,FALSE,1725,0,FALSE,1829,0,FALSE,9468,0,FALSE,9006,0,FALSE,10350,0,0,5,0.29,0.29,TRUE,3,8606033,0,0,0,20.03,NA,NA,NA,NA,NA,NA,NA,0,0.06,0,0,COVID19Death,,2021-10-11_08-00-56,day,0,0,8
CH,2020-06-06,1,1725,FALSE,10674,0,FALSE,10645,0,FALSE,10565,0,FALSE,1725,0,FALSE,1829,0,FALSE,9468,0,FALSE,9006,0,FALSE,10350,0,1,5,0.29,0.36,TRUE,3,8606033,0.01,0,0,20.04,NA,NA,NA,NA,NA,NA,NA,0.01,0.06,1,0.01,COVID19Death,,2021-10-11_08-00-56,day,1,0,8
CH,2020-06-07,0,1725,FALSE,10674,0,FALSE,10645,0,FALSE,10565,0,FALSE,1725,0,FALSE,1829,0,FALSE,9468,0,FALSE,9006,0,FALSE,10350,0,1,5,0.43,0.36,TRUE,3,8606033,0,0,0,20.04,NA,NA,NA,NA,NA,NA,NA,0.01,0.06,0,0,COVID19Death,,2021-10-11_08-00-56,day,0,0,8
CH,2020-06-08,1,1726,FALSE,10674,0,FALSE,10645,0,FALSE,10565,0,TRUE,1725,1,FALSE,1829,0,FALSE,9468,0,FALSE,9006,0,FALSE,10350,0,2,4,0.43,0.36,TRUE,3,8606033,0.01,0,0,20.06,NA,NA,NA,0.01,NA,NA,NA,0.02,0.05,1,0.01,COVID19Death,,2021-10-11_08-00-56,day,1,0,8
CH,2020-06-09,0,1726,FALSE,10674,0,FALSE,10645,0,FALSE,10565,0,TRUE,1725,1,FALSE,1829,0,FALSE,9468,0,FALSE,9006,0,FALSE,10350,0,2,2,0.57,0.43,TRUE,3,8606033,0,0.01,0,20.06,NA,NA,NA,0.01,NA,NA,NA,0.02,0.02,0,0,COVID19Death,,2021-10-11_08-00-56,day,0,0,8
CH,2020-06-10,1,1727,FALSE,10674,0,FALSE,10645,0,FALSE,10565,0,TRUE,1725,2,FALSE,1829,0,FALSE,9468,0,FALSE,9006,0,FALSE,10350,0,3,3,0.57,0.43,TRUE,3,8606033,0.01,0.01,0,20.07,NA,NA,NA,0.02,NA,NA,NA,0.03,0.03,1,0.009999999999999998,COVID19Death,,2021-10-11_08-00-56,day,1,0,8
CH,2020-06-11,0,1727,FALSE,10674,0,FALSE,10645,0,FALSE,10565,0,TRUE,1725,2,FALSE,1829,0,FALSE,9468,0,FALSE,9006,0,FALSE,10350,0,3,3,0.57,0.43,TRUE,3,8606033,0,0.01,0,20.07,NA,NA,NA,0.02,NA,NA,NA,0.03,0.03,0,0,COVID19Death,,2021-10-11_08-00-56,day,0,0,8
CH,2020-06-12,1,1728,FALSE,10674,0,FALSE,10645,0,FALSE,10565,0,TRUE,1725,3,FALSE,1829,0,FALSE,9468,0,FALSE,9006,0,FALSE,10350,0,4,4,0.43,0.43,TRUE,3,8606033,0.01,0,0,20.08,NA,NA,NA,0.03,NA,NA,NA,0.05,0.05,1,0.020000000000000004,COVID19Death,,2021-10-11_08-00-56,day,1,0,8
CH,2020-06-13,1,1729,FALSE,10674,0,FALSE,10645,0,FALSE,10565,0,TRUE,1725,4,FALSE,1829,0,FALSE,9468,0,FALSE,9006,0,FALSE,10350,0,4,5,0.57,0.36,TRUE,3,8606033,0.01,0.01,0,20.09,NA,NA,NA,0.05,NA,NA,NA,0.05,0.06,0,0,COVID19Death,,2021-10-11_08-00-56,day,1,0,8
CH,2020-06-14,0,1729,FALSE,10674,0,FALSE,10645,0,FALSE,10565,0,TRUE,1725,4,FALSE,1829,0,FALSE,9468,0,FALSE,9006,0,FALSE,10350,0,4,5,0.43,0.43,TRUE,3,8606033,0,0,0,20.09,NA,NA,NA,0.05,NA,NA,NA,0.05,0.06,0,0,COVID19Death,,2021-10-11_08-00-56,day,0,0,8
CH,2020-06-15,0,1729,FALSE,10674,0,FALSE,10645,0,FALSE,10565,0,TRUE,1725,4,FALSE,1829,0,FALSE,9468,0,FALSE,9006,0,FALSE,10350,0,3,5,0.43,0.43,TRUE,3,8606033,0,0,0,20.09,NA,NA,NA,0.05,NA,NA,NA,0.03,0.06,-1,-0.020000000000000004,COVID19Death,,2021-10-11_08-00-56,day,0,0,8
CH,2020-06-16,1,1730,FALSE,10674,0,FALSE,10645,0,FALSE,10565,0,TRUE,1725,5,FALSE,1829,0,FALSE,9468,0,FALSE,9006,0,FALSE,10350,0,4,6,0.29,0.43,TRUE,3,8606033,0.01,0,0,20.1,NA,NA,NA,0.06,NA,NA,NA,0.05,0.07,1,0.020000000000000004,COVID19Death,,2021-10-11_08-00-56,day,1,0,8
CH,2020-06-17,0,1730,FALSE,10674,0,FALSE,10645,0,FALSE,10565,0,TRUE,1725,5,FALSE,1829,0,FALSE,9468,0,FALSE,9006,0,FALSE,10350,0,3,6,0.14,0.36,TRUE,3,8606033,0,0,0,20.1,NA,NA,NA,0.06,NA,NA,NA,0.03,0.07,-1,-0.020000000000000004,COVID19Death,,2021-10-11_08-00-56,day,0,0,8
CH,2020-06-18,0,1730,FALSE,10674,0,FALSE,10645,0,FALSE,10565,0,TRUE,1725,5,FALSE,1829,0,FALSE,9468,0,FALSE,9006,0,FALSE,10350,0,3,6,0.29,0.36,TRUE,3,8606033,0,0,0,20.1,NA,NA,NA,0.06,NA,NA,NA,0.03,0.07,0,0,COVID19Death,,2021-10-11_08-00-56,day,0,0,8
CH,2020-06-19,0,1730,FALSE,10674,0,FALSE,10645,0,FALSE,10565,0,TRUE,1725,5,FALSE,1829,0,FALSE,9468,0,FALSE,9006,0,FALSE,10350,0,2,6,0.43,0.29,TRUE,3,8606033,0,0,0,20.1,NA,NA,NA,0.06,NA,NA,NA,0.02,0.07,-1,-0.009999999999999998,COVID19Death,,2021-10-11_08-00-56,day,0,0,8
CH,2020-06-20,0,1730,FALSE,10674,0,FALSE,10645,0,FALSE,10565,0,TRUE,1725,5,FALSE,1829,0,FALSE,9468,0,FALSE,9006,0,FALSE,10350,0,1,5,0.29,0.21,TRUE,3,8606033,0,0,0,20.1,NA,NA,NA,0.06,NA,NA,NA,0.01,0.06,-1,-0.01,COVID19Death,,2021-10-11_08-00-56,day,0,0,8
CH,2020-06-21,1,1731,FALSE,10674,0,FALSE,10645,0,FALSE,10565,0,TRUE,1725,6,FALSE,1829,0,FALSE,9468,0,FALSE,9006,0,FALSE,10350,0,2,6,0.29,0.21,TRUE,3,8606033,0.01,0,0,20.11,NA,NA,NA,0.07,NA,NA,NA,0.02,0.07,1,0.01,COVID19Death,,2021-10-11_08-00-56,day,1,0,8
CH,2020-06-22,1,1732,FALSE,10674,0,FALSE,10645,0,FALSE,10565,0,TRUE,1725,7,FALSE,1829,0,FALSE,9468,0,FALSE,9006,0,FALSE,10350,0,3,6,0.29,0.29,TRUE,3,8606033,0.01,0,0,20.13,NA,NA,NA,0.08,NA,NA,NA,0.03,0.07,1,0.009999999999999998,COVID19Death,,2021-10-11_08-00-56,day,1,0,8
CH,2020-06-23,0,1732,FALSE,10674,0,FALSE,10645,0,FALSE,10565,0,TRUE,1725,7,FALSE,1829,0,FALSE,9468,0,FALSE,9006,0,FALSE,10350,0,2,6,0.29,0.21,TRUE,3,8606033,0,0,0,20.13,NA,NA,NA,0.08,NA,NA,NA,0.02,0.07,-1,-0.009999999999999998,COVID19Death,,2021-10-11_08-00-56,day,0,0,8
CH,2020-06-24,0,1732,FALSE,10674,0,FALSE,10645,0,FALSE,10565,0,TRUE,1725,7,FALSE,1829,0,FALSE,9468,0,FALSE,9006,0,FALSE,10350,0,2,5,0.29,0.29,TRUE,3,8606033,0,0,0,20.13,NA,NA,NA,0.08,NA,NA,NA,0.02,0.06,0,0,COVID19Death,,2021-10-11_08-00-56,day,0,0,8
CH,2020-06-25,0,1732,FALSE,10674,0,FALSE,10645,0,FALSE,10565,0,TRUE,1725,7,FALSE,1829,0,FALSE,9468,0,FALSE,9006,0,FALSE,10350,0,2,5,0.14,0.29,TRUE,3,8606033,0,0,0,20.13,NA,NA,NA,0.08,NA,NA,NA,0.02,0.06,0,0,COVID19Death,,2021-10-11_08-00-56,day,0,0,8
CH,2020-06-26,0,1732,FALSE,10674,0,FALSE,10645,0,FALSE,10565,0,TRUE,1725,7,FALSE,1829,0,FALSE,9468,0,FALSE,9006,0,FALSE,10350,0,2,4,0.14,0.29,TRUE,3,8606033,0,0,0,20.13,NA,NA,NA,0.08,NA,NA,NA,0.02,0.05,0,0,COVID19Death,,2021-10-11_08-00-56,day,0,0,8
CH,2020-06-27,0,1732,FALSE,10674,0,FALSE,10645,0,FALSE,10565,0,TRUE,1725,7,FALSE,1829,0,FALSE,9468,0,FALSE,9006,0,FALSE,10350,0,2,3,0.14,0.29,TRUE,3,8606033,0,0,0,20.13,NA,NA,NA,0.08,NA,NA,NA,0.02,0.03,0,0,COVID19Death,,2021-10-11_08-00-56,day,0,0,8
CH,2020-06-28,0,1732,FALSE,10674,0,FALSE,10645,0,FALSE,10565,0,TRUE,1725,7,FALSE,1829,0,FALSE,9468,0,FALSE,9006,0,FALSE,10350,0,1,3,0.29,0.21,TRUE,3,8606033,0,0,0,20.13,NA,NA,NA,0.08,NA,NA,NA,0.01,0.03,-1,-0.01,COVID19Death,,2021-10-11_08-00-56,day,0,0,8
CH,2020-06-29,1,1733,FALSE,10674,0,FALSE,10645,0,FALSE,10565,0,TRUE,1725,8,FALSE,1829,0,FALSE,9468,0,FALSE,9006,0,FALSE,10350,0,1,4,0.29,0.14,TRUE,3,8606033,0.01,0,0,20.14,NA,NA,NA,0.09,NA,NA,NA,0.01,0.05,0,0,COVID19Death,,2021-10-11_08-00-56,day,1,0,8
CH,2020-06-30,0,1733,FALSE,10674,0,FALSE,10645,0,FALSE,10565,0,TRUE,1725,8,FALSE,1829,0,FALSE,9468,0,FALSE,9006,0,FALSE,10350,0,1,3,0.29,0.14,TRUE,3,8606033,0,0,0,20.14,NA,NA,NA,0.09,NA,NA,NA,0.01,0.03,0,0,COVID19Death,,2021-10-11_08-00-56,day,0,0,8
